delta_B,1_A_1_0,1_A_1_1,1_E_0,1_E_1,1_T_1,1_T_2_0,1_T_2_1,3_A_2,3_T_1_0,3_T_1_1,3_T_2
1.4898619549782341,22.284213723226244,53.92209980436502,14.950985504588047,22.156490813700884,22.053738159144466,14.336057380167517,21.281556983143183,2.7040652304017714,0.0,15.93854459586884,1.2142032754235368
1.5364201410713039,22.32782768206661,53.955724507403836,14.976535770361378,22.208179209806737,22.09235749008406,14.34967815908045,21.298616680016362,2.789242747434432,0.0,15.96922507165495,1.2528226063631274
1.5829783271643738,22.371344427503004,53.98952307243412,15.001574133659025,22.260456156975767,22.131015145317395,14.363182222483854,21.315869740986564,2.87445858876084,0.0,15.99998219602856,1.291480261596466
1.6295365132574435,22.414763613931427,54.023495403880176,15.026106543901859,22.313315264607414,22.169710904254636,14.376569600441199,21.333315694810633,2.9597125337911505,0.0,16.03081552780997,1.3301760205337063
1.6760946993505133,22.458084900240138,54.0576414039728,15.050139100688954,22.36674999422166,22.208444547455308,14.389840344254676,21.35095405130543,3.045004363084892,0.0,16.06172462811824,1.368909663734379
1.7226528854435832,22.5013079498245,54.09196097273317,15.073678041621065,22.42075367163428,22.247215856627673,14.402994526285818,21.368784301525945,3.1303338583503257,0.0,16.092709060369906,1.4076809729067432
1.7692110715366531,22.544432430601244,54.126454007956966,15.096729730221002,22.47531949903488,22.28602461462794,14.41603223976361,21.38680591795562,3.2157008024436635,0.0,16.123768390277366,1.446489730907011
1.8157692576297229,22.587458015022204,54.16112040519883,15.11930064399277,22.53044056692594,22.324870605459353,14.4289535985804,21.40501835470858,3.301104979368145,0.0,16.154902185847124,1.4853357217384222
1.8623274437227924,22.630384380087538,54.195960057757105,15.14139736265844,22.586109865883866,22.363753614271154,14.441758737075924,21.423421047743595,3.386546174273017,0.0,16.186110017377654,1.5242187305502242
1.9088856298158625,22.673211207358403,54.23097285665876,15.163026556608571,22.642320298106267,22.40267342735742,14.45444780980971,21.442013415089264,3.472024173452351,0.0,16.217391457457115,1.5631385436364875
1.9554438159089325,22.715938182969094,54.26615869064477,15.18419497559903,22.69906468871251,22.44162983215577,14.46702099132234,21.46079485708027,3.5575387643437724,0.0,16.24874608096075,1.60209494843484
2.002002002002002,22.758564997638643,54.301517446155636,15.204909437723726,22.75633579676823,22.48062261724598,14.479478475885713,21.47976475660424,3.6430897355270506,0.0,16.280173465048094,1.6410877335250482
